keyword,test_start,model,train_start,train_end,test_end,mae_raw,mae_norm,pred_trending
2026,2026-08-25 14:00:00,arima,2026-07-26 14:00:00,2026-08-25 08:00:00,2026-08-25 14:00:00,0.17743211449133353,0.025347444927333363,False
2026,2026-08-25 14:00:00,lstm,2026-07-26 14:00:00,2026-08-25 08:00:00,2026-08-25 14:00:00,0.25156134739518166,0.03593733534216881,False
2026,2026-08-25 14:00:00,hybrid_avg,2026-07-26 14:00:00,2026-08-25 08:00:00,2026-08-25 14:00:00,0.2144967309432576,0.030642390134751087,False
2026,2026-08-25 14:00:00,hybrid_residual,2026-07-26 14:00:00,2026-08-25 08:00:00,2026-08-25 14:00:00,0.19391342881895016,0.027701918402707165,False
2026,2026-08-25 20:00:00,naive_last,2026-07-26 14:00:00,2026-08-25 14:00:00,2026-08-25 20:00:00,0.0,0.0,False
2026,2026-08-25 20:00:00,naive_mean,2026-07-26 14:00:00,2026-08-25 14:00:00,2026-08-25 20:00:00,0.32231404958677684,0.04604486422668241,False
2026,2026-08-25 20:00:00,arima,2026-07-26 14:00:00,2026-08-25 14:00:00,2026-08-25 20:00:00,0.16616897828848248,0.023738425469783213,False
2026,2026-08-25 20:00:00,lstm,2026-07-26 14:00:00,2026-08-25 14:00:00,2026-08-25 20:00:00,0.25156134739518166,0.03593733534216881,False
2026,2026-08-25 20:00:00,hybrid_avg,2026-07-26 14:00:00,2026-08-25 14:00:00,2026-08-25 20:00:00,0.20886516284183207,0.02983788040597601,False
2026,2026-08-25 20:00:00,hybrid_residual,2026-07-26 14:00:00,2026-08-25 14:00:00,2026-08-25 20:00:00,0.2146497703371852,0.03066425290531217,False
2026,2026-08-26 02:00:00,naive_last,2026-07-26 14:00:00,2026-08-25 20:00:00,2026-08-26 02:00:00,0.0,0.0,False
2026,2026-08-26 02:00:00,naive_mean,2026-07-26 14:00:00,2026-08-25 20:00:00,2026-08-26 02:00:00,0.319672131147541,0.04566744730679157,False
2026,2026-08-26 02:00:00,arima,2026-07-26 14:00:00,2026-08-25 20:00:00,2026-08-26 02:00:00,0.1556244770565841,0.022232068150940587,False
2026,2026-08-26 02:00:00,lstm,2026-07-26 14:00:00,2026-08-25 20:00:00,2026-08-26 02:00:00,0.25156134739518166,0.03593733534216881,False
2026,2026-08-26 02:00:00,hybrid_avg,2026-07-26 14:00:00,2026-08-25 20:00:00,2026-08-26 02:00:00,0.20359291222588288,0.029084701746554698,False
2026,2026-08-26 02:00:00,hybrid_residual,2026-07-26 14:00:00,2026-08-25 20:00:00,2026-08-26 02:00:00,0.23175172114936826,0.033107388735624035,False
2026,2026-08-26 08:00:00,naive_last,2026-07-26 14:00:00,2026-08-26 02:00:00,2026-08-26 08:00:00,0.0,0.0,False
2026,2026-08-26 08:00:00,naive_mean,2026-07-26 14:00:00,2026-08-26 02:00:00,2026-08-26 08:00:00,0.3170731707317073,0.04529616724738676,False
2026,2026-08-26 08:00:00,arima,2026-07-26 14:00:00,2026-08-26 02:00:00,2026-08-26 08:00:00,0.1457798287588298,0.020825689822689973,False
2026,2026-08-26 08:00:00,lstm,2026-07-26 14:00:00,2026-08-26 02:00:00,2026-08-26 08:00:00,0.25156134739518166,0.03593733534216881,False
2026,2026-08-26 08:00:00,hybrid_avg,2026-07-26 14:00:00,2026-08-26 02:00:00,2026-08-26 08:00:00,0.19867058807700572,0.028381512582429387,False
2026,2026-08-26 08:00:00,hybrid_residual,2026-07-26 14:00:00,2026-08-26 02:00:00,2026-08-26 08:00:00,0.23771596345886442,0.033959423351266345,False
